id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,broad_sector,net_profit_margin,operating_profit_margin,roe,ebit,roce,roa,debt_to_equity,interest_coverage,net_debt,asset_turnover,debt_free,high_leverage_flag
1026,POWERGRID,2022,41622,5796,35826.0,86.07,4692,8036,12872,19610,14.0,16824,18.0,61.0,1144,6975.0,69272,134696,40008,250950,191773,12854,3788,42536,250950,Energy,40.420931238287444,86.07467204843591,22.065130431361236,22954.0,10.881612568324146,6.70412432755529,1.7665744226002336,5.042060726729717,130908,0.16585774058577407,No,False
1027,POWERGRID,2023,45603,6028,39576.0,86.78,1093,9634,13333,17702,13.0,15420,17.0,67.0,1145,6975.0,76051,128584,40615,252225,185437,13772,3489,49527,252225,Energy,33.81356489704624,86.78376422603776,18.57249536289837,26243.0,12.401587826662256,6.113589057389236,1.5487196781731023,4.22140336308906,125095,0.1808028545941124,No,False
1028,POWERGRID,2024,45843,6017,39826.0,86.87,556,8773,13095,18514,16.0,15573,17.0,67.0,1146,9301.0,77845,123516,40168,250829,177761,18197,4163,50708,250829,Energy,33.97028990249329,86.87476823070044,17.870011245496066,26731.0,12.689046909266978,6.208612241806171,1.4173456039290386,4.60298643565485,119353,0.18276594811604718,No,False
1030,RECLTD,2013,13634,365,13270.0,97.33,4,8083,4,5186,26.0,3833,15.0,21.0,1161,987.0,16543,107762,5277,130570,72,9,638,129851,130570,Financials,28.113539680211236,97.33020390200969,21.86537364517969,13266.0,10.588066277176516,2.9355901049245614,6.147290359383914,1.6422120499814425,107124,0.10441908554798192,No,False
1031,RECLTD,2014,17223,572,16650.0,96.67,6,10035,5,6617,28.0,4741,18.0,20.0,1162,987.0,19816,126173,5968,152944,73,10,1690,151170,152944,Financials,27.527143935435173,96.67305347500435,22.789982214103734,16645.0,11.324978227737862,3.0998273878020717,6.065134836321684,1.6597907324364722,124483,0.1126098441259546,No,False
1032,RECLTD,2015,20544,1149,19395.0,94.41,6,11840,8,7552,29.0,5344,20.0,20.0,1163,987.0,24085,150979,7404,183456,110,10,1596,181740,183456,Financials,26.012461059190027,94.4071261682243,21.31461391193363,19387.0,11.012149888384617,2.912960055817199,6.021817166560306,1.638597972972973,149383,0.1119832548403977,No,False
1033,RECLTD,2016,24125,1680,22445.0,93.04,4,14282,20,8147,30.0,5691,22.0,30.0,1164,987.0,27906,169212,8840,206945,254,78,2352,204261,206945,Financials,23.589637305699483,93.03626943005182,19.69681237670024,22425.0,11.319754675550845,2.750006040252241,5.856505035821825,1.5718386780562947,166860,0.11657686825001812,No,False
1034,RECLTD,2017,24338,1888,22450.0,92.24,24,13462,40,8972,30.0,6313,24.0,30.0,1165,1975.0,31696,167852,8723,210245,355,166,2617,207108,210245,Financials,25.938861040348428,92.2425836141014,18.749071901636423,22410.0,11.120318772547053,3.002687340959357,4.9850613287398655,1.6694399049175457,165235,0.11576018454660039,No,False
1035,RECLTD,2018,22658,3379,19279.0,85.09,18,13333,7,5958,25.0,4451,17.0,41.0,1166,1975.0,30613,204367,5416,242370,132,129,2948,239162,242370,Financials,19.644275752493602,85.08694500838556,13.658401865717442,19272.0,8.133189846173323,1.8364484053306929,6.271234810359641,1.4473111827795695,201419,0.09348516730618475,No,False
1036,RECLTD,2019,25408,1702,23705.0,93.3,33,15639,8,8090,29.0,5741,22.0,38.0,1167,1975.0,32571,244249,19659,298454,165,199,2463,295627,298454,Financials,22.59524559193955,93.29738664987406,16.618421814392402,23697.0,8.499793755268207,1.9235795130907944,7.0702541538817805,1.5178719866999169,241786,0.08513204714964451,No,False
1037,RECLTD,2020,29942,3981,25961.0,86.7,72,18991,12,7030,29.0,4972,19.0,44.0,1168,1975.0,33422,286289,25345,347030,166,288,2386,344190,347030,Financials,16.605437178545188,86.70429497027587,14.046388111986891,25949.0,8.066561802503063,1.432729158862346,8.087945306099387,1.3708072244747511,283903,0.08628072500936518,No,False
1038,RECLTD,2021,35557,3292,32265.0,90.74,15,21489,11,10780,22.0,8378,32.0,30.0,1169,1975.0,41789,329723,27380,400867,267,336,1981,398282,400867,Financials,23.562167786933657,90.74162612143881,19.143588337446303,32254.0,8.635909683603446,2.089969990046574,7.534114797550498,1.5021638978081808,327742,0.08870024222497735,No,False
1039,RECLTD,2022,39276,4838,34438.0,87.68,62,22051,18,12431,19.0,10036,38.0,30.0,1170,1975.0,49339,333043,26503,410860,628,6,2190,408035,410860,Financials,25.55250025460841,87.68204501476728,19.558015356432943,34420.0,8.955216114185511,2.4426812052767364,6.490295046186226,1.5645548954695931,330853,0.09559460643528209,No,False
1040,RECLTD,2023,39486,1858,37628.0,95.29,28,23733,24,13898,20.0,11167,42.0,30.0,1171,2633.0,55487,380790,26592,465503,641,3,3170,461689,465503,Financials,28.28090968951021,95.29453477181787,19.213695801789402,37604.0,8.567587888177531,2.3989104259263634,6.551789401238816,1.5866514979142965,377620,0.08482437277525601,No,False
1041,RECLTD,2024,47517,-366,47883.0,100.77,48,29948,24,17960,21.0,14145,54.0,30.0,1172,2633.0,66717,445568,33273,548191,632,24,5352,542184,548191,Financials,29.7682934528695,100.7702506471368,20.39653929343908,47859.0,9.294489608054098,2.5803050396668312,6.4249170872386445,1.6004741552023507,440216,0.08667964267928514,No,False
1043,RELIANCE,2013,395957,362802,33155.0,8.37,7757,3463,11232,26217,20.0,20886,15.0,13.0,1174,2936.0,179119,107219,73083,362357,133487,49952,42848,136070,362357,Energy,5.274815194579209,8.373383978563329,11.472357254675785,21923.0,7.578627875301618,5.763928943003723,0.5889374090247452,11.814034074501876,64371,1.0927262340730275,No,False
1044,RELIANCE,2014,433521,398586,34935.0,8.06,8865,3836,11201,28763,22.0,22548,16.0,12.0,1175,2940.0,195747,138761,91395,428843,141417,91494,60602,135330,428843,Energy,5.2011321250873666,8.058433155487277,11.348502921680835,23734.0,7.033379957800906,5.257868264143288,0.698389929889726,11.418143899895725,78159,1.0109084210305403,No,False
1045,RELIANCE,2015,374372,336923,37449.0,10.0,8528,3316,11547,31114,24.0,23640,17.0,12.0,1176,2943.0,215556,168251,117736,504486,156458,166462,76451,105115,504486,Energy,6.314574807945039,10.003151945124102,10.81927148408002,25902.0,6.697349709114415,4.685957588515835,0.7700309841234971,13.865199034981906,91800,0.7420860043688031,No,False
1046,RELIANCE,2016,272583,230802,41781.0,15.33,12212,3691,11565,38737,23.0,29861,22.0,10.0,1177,2948.0,228608,194714,172727,598997,184910,228697,84015,101375,598997,Energy,10.954828437576811,15.327808410649233,12.895800583876039,30216.0,7.088465057358012,4.985166870618717,0.8408937794745116,14.628285017610404,110699,0.45506571819224473,No,False
1047,RELIANCE,2017,303954,257647,46307.0,15.23,9222,3849,11646,40034,25.0,29833,22.0,11.0,1178,2959.0,260750,217475,225618,706802,198526,324837,82899,100540,706802,Energy,9.81497200234246,15.234871066016566,11.31284863239404,34661.0,7.203273591806876,4.2208426122167175,0.8246779594173881,14.426864120550793,134576,0.43004122795351457,No,False
1048,RELIANCE,2018,390823,326508,64315.0,16.46,9869,8052,16706,49426,27.0,36080,27.0,10.0,1179,5922.0,287584,239843,277924,811273,403885,187022,82862,137504,811273,Energy,9.231800584919515,16.456298631349743,12.292764032081116,47609.0,8.926425286257217,4.447331539444798,0.8171655775350418,9.21311475409836,156981,0.48174042523293636,No,False
1049,RELIANCE,2019,568337,484087,84250.0,14.82,8406,16495,20934,55227,28.0,39837,29.0,10.0,1180,5926.0,381186,307714,302804,997630,398374,179463,235635,184158,997630,Energy,7.00939759332931,14.823951282425742,10.290820227737708,63316.0,9.11249722952221,3.9931637982017385,0.7948965674016822,5.617217338587451,72079,0.569687158565801,No,False
1050,RELIANCE,2020,596679,507413,89266.0,14.96,8570,22027,22203,53606,26.0,39880,29.0,10.0,1181,6339.0,442827,355133,358716,1163015,532658,109106,276767,244484,1163015,Energy,6.683660728800578,14.960472884080051,8.878677370949715,67063.0,8.338068305443622,3.429018542323186,0.7906497820404929,4.441639805693013,78366,0.5130449736245878,No,False
1051,RELIANCE,2021,466307,385517,80790.0,17.33,22432,21189,26572,55461,3.0,53739,39.0,9.0,1182,6445.0,693727,278962,340931,1320065,541258,125953,364828,288026,1320065,Energy,11.524382005845935,17.32549586431257,7.675114114817502,54218.0,5.537342181968964,4.0709359008836685,0.398419245556806,4.871489924017179,-85866,0.35324548412388784,No,False
1052,RELIANCE,2022,694673,586092,108581.0,15.63,19600,14584,29782,83815,19.0,67845,45.0,9.0,1183,6765.0,772720,319158,399979,1498622,627798,172506,394264,304054,1498622,Energy,9.76646566082171,15.630519683361813,8.703823678454365,78799.0,7.172393580080154,4.527158950022088,0.40944726325715053,8.789152495885903,-75106,0.4635411731577409,No,False
1053,RELIANCE,2023,876396,734078,142318.0,16.24,12020,19571,40303,94464,22.0,74088,49.0,9.0,1184,6766.0,709106,451664,438346,1605882,724805,293752,235560,351765,1605882,Energy,8.45371270521545,16.239006111392566,10.349336194179966,102015.0,8.737632073015307,4.613539475503181,0.6309284341334763,7.886055899034285,216104,0.5457412188442239,No,False
1054,RELIANCE,2024,899041,736543,162498.0,18.07,16179,23118,50832,104727,25.0,79020,51.0,10.0,1185,6766.0,786715,458991,502576,1755048,779985,338855,225672,410536,1755048,Energy,8.789365557299389,18.07459281612296,9.958650553699458,111666.0,8.915648413697072,4.502440958879758,0.5784524141094746,7.728912535686478,233319,0.5122600635424216,No,False
1056,SBILIFE,2013,14870,14443,427.0,2.87,292,4,25,690,9.0,630,6.0,8.0,1187,1000.0,1736,0,50978,53714,283,3,50047,3382,53714,Financials,4.236718224613315,2.8715534633490245,23.026315789473685,402.0,14.692982456140353,1.1728785791413783,0.0,179.75,-50047,0.276836578917973,Yes,False
1057,SBILIFE,2014,17258,16747,511.0,2.96,344,5,35,816,11.0,728,7.0,14.0,1188,1000.0,2356,0,57284,60640,304,4,56275,4058,60640,Financials,4.218333526480473,2.9609456483949472,21.69249106078665,476.0,14.183551847437425,1.2005277044854883,0.0,171.0,-56275,0.2845976253298153,Yes,False
1058,SBILIFE,2015,23399,22505,794.0,3.39,183,4,34,939,13.0,815,8.0,15.0,1189,1000.0,3056,0,70064,74121,292,7,69385,4437,74121,Financials,3.4830548314030514,3.3933074062994146,20.09368836291913,760.0,18.73767258382643,1.0995534329002576,0.0,244.25,-69385,0.31568651259427155,Yes,False
1059,SBILIFE,2016,19324,18404,920.0,4.76,129,5,37,1007,16.0,844,8.0,14.0,1190,1000.0,3733,0,78696,83429,301,146,77843,5139,83429,Financials,4.367625750362244,4.760919064375906,17.832241707162478,883.0,18.656243397422354,1.0116386388426086,0.0,209.8,-77843,0.23162209783168922,Yes,False
1060,SBILIFE,2017,30548,29479,1068.0,3.5,139,5,48,1154,17.0,955,10.0,16.0,1191,1000.0,4552,0,96687,102240,507,31,95830,5871,102240,Financials,3.1262275762734055,3.496137226659683,17.201008645533143,1020.0,18.371757925072046,0.9340766823161188,0.0,241.4,-95830,0.2987871674491393,Yes,False
1061,SBILIFE,2018,34068,32736,1332.0,3.91,156,6,59,1422,19.0,1150,12.0,17.0,1192,1000.0,5528,0,115193,121720,511,70,114436,6703,121720,Financials,3.3756017377010687,3.9098274040154988,17.61642156862745,1273.0,19.50061274509804,0.9447913243509694,0.0,248.0,-114436,0.2798882681564246,Yes,False
1062,SBILIFE,2019,44604,43130,1474.0,3.3,266,8,92,1642,19.0,1327,13.0,15.0,1193,1000.0,6576,0,139157,146734,563,32,139325,6814,146734,Financials,2.9750695004932295,3.304636355483813,17.51583949313622,1382.0,18.24181626187962,0.9043575449452751,0.0,217.5,-139325,0.30397862799351205,Yes,False
1063,SBILIFE,2020,43798,42447,1351.0,3.08,529,0,89,1790,21.0,1422,14.0,0.0,1194,1000.0,7743,0,156837,165580,568,13,158813,6186,165580,Financials,3.246723594684689,3.0846157358783506,16.264440123527393,1262.0,14.434404666590414,0.8587993719048195,0.0,,-158813,0.26451262229737893,Yes,False
1064,SBILIFE,2021,81913,81040,872.0,1.06,867,0,99,1640,11.0,1456,15.0,17.0,1195,1000.0,9400,0,216430,226830,564,1,218756,7509,226830,Financials,1.7774956356133946,1.0645440894607694,14.000000000000002,773.0,7.432692307692308,0.641890402504078,0.0,,-218756,0.36112066305162455,Yes,False
1065,SBILIFE,2022,82983,82254,730.0,0.88,1032,0,75,1687,11.0,1506,15.0,13.0,1196,1000.0,10622,0,261715,273337,919,3,264437,7978,273337,Financials,1.8148295434004555,0.8796982514490921,12.958182756840475,655.0,5.635863018413354,0.5509682187190171,0.0,,-264437,0.3035922688841979,Yes,False
1066,SBILIFE,2023,80636,80514,122.0,0.15,1862,10,68,1906,10.0,1721,17.0,15.0,1197,1001.0,12017,0,301582,314599,867,1,303988,9743,314599,Financials,2.1342824544868297,0.15129718736048417,13.220156706099248,54.0,0.4148102627131664,0.547045604086472,0.0,198.4,-303988,0.2563135928594814,Yes,False
1067,SBILIFE,2024,131988,131742,246.0,0.19,1917,9,76,2078,9.0,1894,19.0,14.0,1198,1001.0,13907,0,383390,398299,1198,6,384943,12152,398299,Financials,1.4349789374791648,0.18638058005273206,12.704588140595655,170.0,1.140327341024953,0.4755221579767963,0.0,240.33333333333334,-384943,0.33137919000549837,Yes,False
1082,SHREECEM,2013,5418,3857,1561.0,28.81,187,193,436,1119,10.0,1004,288.0,7.0,1213,35.0,3809,1288,1028,6160,1782,133,2203,2042,6160,Materials,18.530823181985973,28.811369509043928,26.11862643080125,1125.0,21.921278254091973,16.2987012987013,0.3350676378772112,9.05699481865285,-915,0.8795454545454545,No,False
1083,SHREECEM,2014,5715,4325,1390.0,24.32,104,129,550,815,3.0,787,226.0,10.0,1214,35.0,4676,1200,1418,7329,2194,758,2244,2132,7329,Materials,13.770778652668417,24.32195975503062,16.705582678836763,840.0,14.210793435966842,10.738163460226497,0.25472298874973465,11.581395348837209,-1044,0.7797789602947196,No,False
1084,SHREECEM,2015,6259,4916,1344.0,21.47,102,121,925,401,-6.0,426,122.0,20.0,1215,35.0,5241,917,1805,7998,3004,511,1662,2820,7998,Materials,6.806199073334398,21.47307876657613,8.074298711144806,419.0,6.765703213305345,5.326331582895724,0.17380591357088704,11.950413223140496,-745,0.7825706426606651,No,False
1085,SHREECEM,2016,5514,4107,1407.0,25.52,673,76,828,1176,3.0,1143,328.0,7.0,1216,35.0,6811,881,1737,9463,3050,264,3030,3118,9463,Materials,20.729053318824807,25.516866158868336,16.695880806310253,579.0,7.49320564255209,12.078622001479445,0.1286882851300029,27.36842105263158,-2149,0.5826904787065412,No,False
1086,SHREECEM,2017,8594,6081,2513.0,29.24,362,129,1215,1531,13.0,1339,384.0,36.0,1217,35.0,7663,1293,2175,11166,2599,710,4042,3814,11166,Materials,15.580637654177332,29.24133116127531,17.394128345024683,1298.0,14.436658881103327,11.99176070213147,0.16796570537802027,22.286821705426355,-2749,0.769657890023285,No,False
1087,SHREECEM,2018,9833,7360,2473.0,25.15,389,135,899,1827,24.0,1384,397.0,13.0,1218,35.0,8862,3403,2842,15142,3589,1427,5434,4691,15142,Materials,14.075053391640393,25.15000508491813,15.55580532763853,1574.0,12.796747967479675,9.140140007924977,0.3824884792626728,21.2,-2031,0.649385814291375,No,False
1088,SHREECEM,2019,12555,9758,2797.0,22.28,69,248,1472,1146,11.0,1015,289.0,21.0,1219,35.0,9636,2803,3019,15493,6182,1129,2286,5896,15493,Materials,8.084428514536041,22.277976901632815,10.495295212490953,1325.0,10.622093955427289,6.551345769056994,0.2898355909419915,11.556451612903226,517,0.810365971729168,No,False
1089,SHREECEM,2020,12868,9098,3771.0,29.31,263,291,1808,1934,20.0,1544,426.0,26.0,1220,36.0,13133,3146,3629,19944,6163,1197,6358,6227,19944,Materials,11.998756605533105,29.305253341622628,11.72450451818665,1963.0,12.03187250996016,7.741676694745286,0.2388943731490622,13.862542955326461,-3212,0.6452065784195748,No,False
1090,SHREECEM,2021,13560,9468,4091.0,30.17,426,251,1262,3004,24.0,2337,646.0,9.0,1221,36.0,15361,2230,3886,21513,6216,997,8500,5800,21513,Materials,17.234513274336283,30.169616519174042,15.17828148340586,2829.0,16.049242639133148,10.863198995955933,0.14483340910566994,17.99601593625498,-6270,0.6303165527820388,No,False
1091,SHREECEM,2022,15010,11300,3710.0,24.72,544,263,1146,2892,19.0,1269,352.0,14.0,1222,36.0,17424,2129,4159,23749,7282,1054,9033,6380,23749,Materials,8.454363757495004,24.716855429713526,7.268041237113403,2564.0,13.088978508346521,5.343382879279127,0.12193585337915235,16.174904942965778,-6904,0.6320266116468062,No,False
1092,SHREECEM,2023,17852,14893,2960.0,16.58,459,263,1661,1495,15.0,2369,664.0,28.0,1223,36.0,18600,2725,4973,26334,7481,2797,8683,7373,26334,Materials,13.270221823885278,16.580775263275825,12.711955355226442,1299.0,6.081175974907542,8.99597478544847,0.14622236531444516,13.0,-5958,0.6779068884332042,No,False
1093,SHREECEM,2024,20521,16003,4518.0,22.02,597,258,1897,2959,19.0,1733,480.0,16.0,1224,36.0,20667,1656,5566,27925,9591,1930,7556,8848,27925,Materials,8.445007553238145,22.01647093221578,8.370767521615225,2621.0,11.722348942260387,6.205908683974934,0.07998840747717723,19.825581395348838,-5900,0.7348612354521038,No,False
1095,SHRIRAMFIN,2013,7009,1738,2179.0,31.09,7,3092,23,2163,32.0,1463,12.0,11.0,1260,227.0,7111,33386,6550,47274,72,0,3280,43922,47274,Financials,20.873163076045085,31.088600370951635,19.937312619242302,2156.0,5.2941754248109225,3.0947243728053473,4.549741073862088,0.7069857697283312,30106,0.1482633159876465,No,False
1096,SHRIRAMFIN,2014,8476,2244,1999.0,23.58,4,4233,33,1970,31.0,1358,11.0,12.0,1261,227.0,8283,38630,5192,52332,155,0,2435,49742,52332,Financials,16.021708352996697,23.58423784804153,15.957696827262044,1966.0,4.170555791260076,2.5949705724986623,4.539365452408931,0.47318686510748875,36195,0.16196590995948942,No,False
1097,SHRIRAMFIN,2015,9177,2781,1691.0,18.43,2,4706,43,1650,38.0,1028,8.0,22.0,1262,227.0,9039,46695,6193,62154,154,0,3037,58962,62154,Financials,11.201917838073443,18.426501035196686,11.094323332613858,1648.0,2.9449080609710334,1.6539563020883612,5.039391323116771,0.3597535061623459,43658,0.14764938700646782,No,False
1098,SHRIRAMFIN,2016,10359,3447,1824.0,17.61,3,5088,38,1789,34.0,1184,9.0,19.0,1263,227.0,9949,49790,8048,68013,152,0,1340,66522,68013,Financials,11.429674679023073,17.607877208224732,11.635220125786164,1786.0,2.9783544008271354,1.7408436622410421,4.892885220125786,0.3590801886792453,48450,0.15230911737461955,No,False
1099,SHRIRAMFIN,2017,10903,3712,1972.0,18.09,1,5219,35,1938,35.0,1266,10.0,7.0,1264,227.0,11105,53080,10034,74446,136,0,1518,72791,74446,Financials,11.611483078051913,18.08676511052004,11.17190257677374,1937.0,3.0072036266534186,1.7005614808048786,4.684080480056477,0.37804177045410997,51562,0.1464551486983854,No,False
1100,SHRIRAMFIN,2018,13502,3288,3805.0,28.18,127,6409,37,3896,35.0,2549,20.0,10.0,1265,227.0,13463,82131,1539,97360,122,0,2456,94782,97360,Financials,18.878684639312695,28.181010220708043,18.619430241051862,3768.0,3.932332161008547,2.6181183237469186,5.999342585829072,0.6135122484006865,79675,0.1386811832374692,No,False
1101,SHRIRAMFIN,2019,15536,4171,3801.0,24.47,20,7564,43,3778,32.0,2576,20.0,11.0,1266,227.0,15736,87914,1542,105419,147,0,4126,101146,105419,Financials,16.580844490216272,24.465756951596294,16.13731754682704,3758.0,3.617740211981478,2.443582276439731,5.507360771784752,0.5051560021152829,83788,0.14737381306975023,No,False
1102,SHRIRAMFIN,2020,16561,4683,3565.0,21.53,14,8313,141,3439,27.0,2512,20.0,5.0,1267,227.0,17915,94735,1389,114266,489,0,2936,110841,114266,Financials,15.168166173540246,21.526477869693856,13.84632344835189,3424.0,3.0333903275246508,2.1983792204155215,5.221860875316944,0.4305304944063515,91799,0.14493375107205994,No,False
1103,SHRIRAMFIN,2021,17422,4932,3402.0,19.53,14,9089,137,3278,24.0,2499,18.0,18.0,1268,253.0,21464,106546,1647,129910,437,0,3347,126126,129910,Financials,14.343932958328551,19.527034783606933,11.50711424229866,3265.0,2.5455509383064485,1.9236394426910937,4.906110420407975,0.37583892617449666,103199,0.13410822877376646,No,False
1104,SHRIRAMFIN,2022,19255,5816,3666.0,19.04,18,9773,135,3549,24.0,2721,20.0,20.0,1269,271.0,25824,114846,1328,142268,418,0,6971,134879,142268,Financials,14.131394443001819,19.03921059465074,10.427284920482851,3531.0,2.505303637692368,1.9125875108949308,4.401073002490898,0.3769569221324056,107875,0.13534315517192905,No,False
1105,SHRIRAMFIN,2023,30492,8706,8799.0,28.86,16,12987,601,8214,27.0,6020,32.0,22.0,1270,374.0,43138,164202,2858,210573,3714,66,7430,199363,210573,Financials,19.742883379247015,28.856749311294767,13.835263835263836,8198.0,3.946772966675333,2.8588660464541986,3.7737175951461666,0.6787556787556788,156772,0.14480488951574988,No,False
1106,SHRIRAMFIN,2024,36388,10278,10523.0,28.92,25,15588,588,9960,26.0,7399,39.0,23.0,1271,376.0,48571,195496,3823,248266,3718,0,9472,235076,248266,Financials,20.333626470264925,28.918874354182698,15.116350338120824,9935.0,4.0643421983857175,2.9802711607711085,3.994034363699512,0.6766743648960739,186024,0.14656859980827017,No,False
1108,SIEMENS,2011,11955,10784,1171.0,9.8,299,26,154,1290,33.0,868,,24.0,1273,68.0,3748,0,6341,10158,1169,249,0,8739,10158,Industrials,7.26056043496445,9.795064826432455,22.746331236897273,1017.0,26.650943396226417,8.544989171096674,0.0,56.53846153846154,0,1.1769049025398701,Yes,False
1109,SIEMENS,2014,10678,10559,119.0,1.11,985,31,229,844,28.0,603,17.0,35.0,1274,71.0,4304,0,5915,10290,1356,41,8,8886,10290,Industrials,5.6471249297621275,1.1144409065368046,13.782857142857145,-110.0,-2.5142857142857142,5.860058309037901,0.0,35.61290322580645,-8,1.037706511175899,Yes,False
1110,SIEMENS,2015,10563,9565,998.0,9.45,943,30,224,1688,30.0,1174,33.0,30.0,1275,71.0,5046,25,5433,10576,1394,32,114,9037,10576,Industrials,11.114266780270757,9.448073463978037,22.94313074066836,774.0,15.052508751458577,11.100605143721634,0.004885675200312683,64.7,-89,0.9987708018154312,No,False
1111,SIEMENS,2016,10837,9815,1021.0,9.42,3156,11,228,3938,26.0,2914,82.0,41.0,1276,71.0,6732,25,5157,11986,1227,79,110,10570,11986,Industrials,26.889360524130296,9.421426594075852,42.83404380420402,793.0,11.61394258933802,24.311696979809778,0.003674849331177422,379.72727272727275,-85,0.9041381611880527,No,False
1112,SIEMENS,2017,11065,10008,1056.0,9.54,818,8,198,1669,32.0,1137,32.0,22.0,1277,71.0,7619,0,5448,13138,1365,143,0,11630,13138,Industrials,10.275643922277451,9.543605964753727,14.785435630689205,858.0,11.157347204161248,8.654285279342364,0.0,234.25,0,0.8422134267011722,Yes,False
1113,SIEMENS,2018,12795,11468,1327.0,10.37,280,8,198,1402,36.0,901,25.0,28.0,1278,71.0,8228,0,6037,14336,1381,62,0,12893,14336,Industrials,7.041813208284486,10.371238765142634,10.85672972647307,1129.0,13.604048680563924,6.284877232142858,0.0,200.875,0,0.8925083705357143,Yes,False
1114,SIEMENS,2019,13084,11594,1490.0,11.39,398,12,199,1678,34.0,1099,31.0,23.0,1279,71.0,8978,0,6309,15358,1219,58,0,14081,15358,Industrials,8.399571996331396,11.38795475389789,12.144988396507902,1291.0,14.266769808818655,7.15587967183227,0.0,157.33333333333334,0,0.8519338455528064,Yes,False
1115,SIEMENS,2020,9946,8944,1003.0,10.08,315,30,252,1036,26.0,769,22.0,32.0,1280,71.0,9421,0,6368,15860,1196,88,0,14576,15860,Industrials,7.7317514578725115,10.08445606273879,8.1015592077539,751.0,7.911925832279815,4.848675914249685,0.0,43.93333333333333,0,0.6271122320302648,Yes,False
1116,SIEMENS,2021,13198,11746,1452.0,11.0,321,24,297,1452,25.0,1089,31.0,26.0,1281,71.0,10276,4,7664,18015,3264,35,3,14713,18015,Industrials,8.25125018942264,11.001666919230187,10.52478979414323,1155.0,11.158342189160468,6.04496253122398,0.0003865854837150865,73.875,1,0.7326117124618373,No,False
1117,SIEMENS,2022,16138,14278,1860.0,11.53,487,36,317,1993,23.0,1543,43.0,23.0,1282,71.0,11539,182,8317,20109,3107,52,1,16949,20109,Industrials,9.561283926137069,11.525591770975337,13.290267011197244,1543.0,13.085142469470828,7.673181162663484,0.015676141257536608,65.19444444444444,181,0.8025262320354071,No,False
1118,SIEMENS,2023,19554,17067,2487.0,12.72,496,23,321,2640,26.0,1962,55.0,18.0,1283,71.0,13016,175,8384,21646,3038,50,1,18556,21646,Industrials,10.03375268487266,12.718625345197914,14.991976770841292,2166.0,16.332378223495702,9.064030305830178,0.01337204859784519,129.69565217391303,174,0.9033539684006283,No,False
1119,SIEMENS,2024,22240,19136,3104.0,13.96,925,60,330,3639,25.0,2718,76.0,16.0,1284,71.0,15286,279,9663,25299,3112,103,1,22082,25299,Industrials,12.221223021582734,13.956834532374101,17.698769290877124,2774.0,17.7411102583781,10.743507648523657,0.018167610861496385,67.15,278,0.8790861298865568,No,False
1120,SUNPHARMA,2013,11131,6346,4784.0,42.98,-90,43,336,4315,20.0,3469,14.0,9.0,1310,104.0,14886,260,5128,20377,5647,563,2412,11756,20377,Healthcare,31.165214266463032,42.979067469230074,23.142094729819878,4448.0,29.167213114754098,17.024095794277862,0.01734489659773182,109.16279069767442,-2152,0.5462531285272612,No,False
1121,SUNPHARMA,2014,16080,9078,7003.0,43.55,-1968,44,409,4581,15.0,3879,15.0,10.0,1311,207.0,18318,2561,8009,29095,6817,842,2786,18650,29095,Healthcare,24.12313432835821,43.55099502487562,20.939271255060728,6594.0,31.271933984634355,13.332187661110156,0.13824561403508773,114.43181818181819,-225,0.5526722804605603,No,False
1122,SUNPHARMA,2015,27392,19498,7894.0,28.82,283,579,1195,6403,14.0,5476,22.0,14.0,1312,207.0,25431,8996,14089,48723,12682,2039,2716,31286,48723,Healthcare,19.99123831775701,28.818633177570092,21.358920352601608,6699.0,19.342264826471098,11.239045214785625,0.35088540447772837,14.122625215889464,6280,0.5621985509923445,No,False
1123,SUNPHARMA,2016,28487,20313,8174.0,28.69,-42,523,1038,6571,14.0,5658,19.0,5.0,1313,241.0,32742,8497,13948,55428,15872,2175,1830,35550,55428,Healthcare,19.861691297784954,28.693790149892934,17.154291604766094,7136.0,17.20347155255545,10.207837194197879,0.25761756056150137,15.548757170172085,6667,0.5139460200620625,No,False
1124,SUNPHARMA,2017,31578,21476,10102.0,31.99,610,400,1265,9048,13.0,7846,29.0,12.0,1314,240.0,36400,9832,14624,61095,17675,2801,1192,39427,61095,Healthcare,24.846412059028438,31.99062638545823,21.413755458515286,8837.0,19.01575142021002,12.842294786807432,0.2683406113537118,26.78,8640,0.5168671740731647,No,False
1125,SUNPHARMA,2018,26489,20858,5631.0,21.26,-135,518,1500,3479,26.0,2542,9.0,23.0,1315,240.0,38074,10385,15598,64297,18853,2465,7143,35837,64297,Healthcare,9.596436256559326,21.257880629695343,6.634650519392389,4131.0,8.482720384402144,3.9535281583899717,0.2710497468288354,10.61003861003861,3242,0.4119787859464672,No,False
1126,SUNPHARMA,2019,29066,22689,6377.0,21.94,-258,555,1753,3810,16.0,3208,11.0,25.0,1316,240.0,41169,10514,12666,64590,21837,1411,7903,33439,64590,Healthcare,11.036950388770386,21.939723388151105,7.747108116593012,4624.0,8.905494674806926,4.96671311348506,0.25390615566664254,11.025225225225226,2611,0.4500077411363988,No,False
